customer_id,city,loyalty_tier,last_purchase_date,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment
2778.0,Paide,silver,2023-10-16,501,2,450.68999999999994,1,2,2,5,At Risk
2779.0,Pärnu,gold,2024-07-31,212,3,898.75,2,3,3,8,Potential
2780.0,Tallinn,,2023-07-21,588,2,358.16,1,2,2,5,At Risk
2781.0,Tallinn,,2024-08-29,183,4,826.72,3,4,3,10,Loyal
2782.0,Tallinn,,2024-12-22,68,2,324.03,4,2,1,7,Potential
2784.0,Tallinn,gold,2024-06-01,272,2,802.1600000000001,2,2,3,7,Potential
2785.0,Tallinn,,2024-12-25,65,2,1247.44,4,2,4,10,Loyal
2787.0,Paide,silver,2025-01-06,53,3,933.59,5,3,3,11,Loyal
2788.0,Valga,,2023-06-16,623,2,1103.48,1,2,4,7,Potential
2789.0,Pärnu,,2024-12-16,74,4,846.67,4,4,3,11,Loyal
2791.0,Narva,bronze,2024-07-21,222,1,593.16,2,1,2,5,At Risk
2792.0,Paide,,2024-06-18,255,4,1280.26,2,4,4,10,Loyal
2793.0,Tallinn,gold,2025-02-12,16,5,1726.59,5,5,5,15,VIP Champions
2794.0,Pärnu,gold,2023-07-06,603,1,531.05,1,1,2,4,At Risk
2795.0,Tallinn,bronze,2024-12-19,71,6,1770.78,4,5,5,14,VIP Champions
2797.0,Tallinn,bronze,2024-07-13,230,2,441.73,2,2,2,6,At Risk
2799.0,Tallinn,bronze,2024-10-03,148,5,1125.27,3,5,4,12,Loyal
2802.0,Tallinn,gold,2024-02-14,380,4,820.46,1,4,3,8,Potential
2803.0,Tallinn,silver,2024-06-03,270,5,1315.27,2,5,4,11,Loyal
2804.0,Tallinn,,2024-12-25,65,3,1813.65,4,3,5,12,Loyal
2805.0,Tallinn,,2024-07-22,221,4,1051.13,2,4,4,10,Loyal
2806.0,Narva,gold,2025-01-11,48,6,1678.4,5,5,5,15,VIP Champions
2807.0,Tartu,bronze,2024-06-29,244,3,1204.87,2,3,4,9,Potential
2808.0,Kuressaare,,2025-02-01,27,6,1398.92,5,5,4,14,VIP Champions
2809.0,Võru,,2025-02-24,4,4,821.24,5,4,3,12,Loyal
2810.0,Pärnu,bronze,2024-12-03,87,1,191.48,4,1,1,6,At Risk
2812.0,Tallinn,gold,2024-11-14,106,3,1216.02,4,3,4,11,Loyal
2814.0,Tallinn,bronze,2025-01-16,43,1,47.88,5,1,1,7,Potential
2816.0,Tallinn,,2024-08-08,204,1,145.16,2,1,1,4,At Risk
2817.0,Haapsalu,,2024-11-21,99,2,248.31,4,2,1,7,Potential
2818.0,Tartu,silver,2024-03-08,357,1,342.66,1,1,1,3,Lost
2819.0,Rakvere,silver,2024-11-13,107,4,720.69,4,4,3,11,Loyal
2821.0,Rakvere,bronze,2024-11-30,90,1,106.69,4,1,1,6,At Risk
2822.0,Pärnu,,2024-06-14,259,1,614.61,2,1,2,5,At Risk
2823.0,Tallinn,,2024-09-29,152,7,2402.05,3,5,5,13,VIP Champions
2824.0,Tallinn,silver,2024-11-02,118,2,372.8,4,2,2,8,Potential
2825.0,Tallinn,,2023-12-21,435,3,443.51,1,3,2,6,At Risk
2826.0,Tartu,,2024-12-12,78,7,2788.1800000000003,4,5,5,14,VIP Champions
2827.0,Tartu,gold,2025-02-01,27,6,1235.1200000000001,5,5,4,14,VIP Champions
2828.0,Narva,,2023-12-08,448,2,588.1800000000001,1,2,2,5,At Risk
2829.0,Tartu,,2024-11-21,99,1,254.85,4,1,1,6,At Risk
2831.0,Tallinn,silver,2024-07-13,230,3,2045.54,2,3,5,10,Loyal
2832.0,Tartu,,2025-01-08,51,2,2625.52,5,2,5,12,Loyal
2833.0,Viljandi,silver,2024-11-22,98,3,522.51,4,3,2,9,Potential
2834.0,Narva,,2024-04-07,327,1,594.87,1,1,2,4,At Risk
2835.0,Tallinn,,2024-04-12,322,4,1057.8999999999999,2,4,4,10,Loyal
2836.0,Tallinn,bronze,2024-12-25,65,6,1070.03,4,5,4,13,VIP Champions
2837.0,Tallinn,,2025-01-16,43,1,104.85,5,1,1,7,Potential
2839.0,Pärnu,bronze,2024-06-26,247,3,1338.96,2,3,4,9,Potential
2841.0,Tartu,silver,2024-10-07,144,5,1074.1,3,5,4,12,Loyal
2842.0,Tartu,,2025-01-08,51,3,754.9,5,3,3,11,Loyal
2843.0,Tartu,silver,2024-05-17,287,2,973.3499999999999,2,2,4,8,Potential
2844.0,Tallinn,gold,2024-05-02,302,4,2211.84,2,4,5,11,Loyal
2845.0,Võru,silver,2025-02-04,24,2,1033.6200000000001,5,2,4,11,Loyal
2846.0,Tallinn,,2024-10-27,124,3,1211.7,3,3,4,10,Loyal
2847.0,Tartu,,2024-10-25,126,1,176.65,3,1,1,5,At Risk
2848.0,Rakvere,silver,2024-09-14,167,3,975.5899999999999,3,3,4,10,Loyal
2849.0,Pärnu,gold,2024-11-27,93,7,2748.1,4,5,5,14,VIP Champions
2850.0,Narva,silver,2024-12-14,76,4,1471.6599999999999,4,4,5,13,VIP Champions
2851.0,Võru,silver,2024-04-23,311,2,168.08,2,2,1,5,At Risk
2852.0,Tallinn,silver,2024-12-12,78,4,926.1,4,4,3,11,Loyal
2853.0,Tartu,,2025-01-30,29,1,654.14,5,1,3,9,Potential
2854.0,Tartu,silver,2024-06-20,253,4,1084.91,2,4,4,10,Loyal
2855.0,Tartu,,2024-01-29,396,3,759.37,1,3,3,7,Potential
2856.0,Tallinn,silver,2024-10-31,120,1,182.77,3,1,1,5,At Risk
2859.0,Tartu,,2024-08-03,209,1,184.07,2,1,1,4,At Risk
2860.0,Tallinn,,2024-09-26,155,4,695.9200000000001,3,4,3,10,Loyal
2861.0,Tallinn,gold,2025-02-11,17,1,104.27,5,1,1,7,Potential
2862.0,Tallinn,,2024-11-28,92,2,1103.13,4,2,4,10,Loyal
2863.0,Võru,gold,2024-12-29,61,7,2557.4300000000003,4,5,5,14,VIP Champions
2864.0,Tartu,silver,2024-01-31,394,2,629.84,1,2,2,5,At Risk
2865.0,Tallinn,bronze,2024-11-29,91,4,984.33,4,4,4,12,Loyal
2867.0,Tallinn,gold,2024-07-01,242,3,765.1899999999999,2,3,3,8,Potential
2869.0,Pärnu,,2024-07-28,215,4,1547.46,2,4,5,11,Loyal
2870.0,Tallinn,bronze,2024-09-16,165,2,870.82,3,2,3,8,Potential
2871.0,Jõhvi,gold,2024-10-14,137,5,887.86,3,5,3,11,Loyal
2872.0,Tallinn,silver,2024-12-26,64,4,1225.8,4,4,4,12,Loyal
2874.0,Paide,,2024-07-08,235,5,4091.6,2,5,5,12,Loyal
2875.0,Tallinn,bronze,2024-10-01,150,2,774.34,3,2,3,8,Potential
2876.0,Tallinn,,2024-04-13,321,2,738.96,2,2,3,7,Potential
2878.0,Kuressaare,bronze,2024-12-01,89,2,286.20000000000005,4,2,1,7,Potential
2879.0,Tallinn,bronze,2025-01-25,34,1,756.3,5,1,3,9,Potential
2880.0,Tallinn,,2024-09-09,172,2,714.62,3,2,3,8,Potential
2881.0,Tartu,gold,2024-09-26,155,3,579.91,3,3,2,8,Potential
2882.0,Tallinn,bronze,2024-12-29,61,4,1615.41,4,4,5,13,VIP Champions
2883.0,Viljandi,silver,2024-07-27,216,1,486.04,2,1,2,5,At Risk
2884.0,Tallinn,,2024-08-12,200,3,491.92,3,3,2,8,Potential
2885.0,Viljandi,silver,2024-08-12,200,4,1360.6200000000001,3,4,4,11,Loyal
2886.0,Võru,,2024-12-05,85,2,196.47,4,2,1,7,Potential
2887.0,Tartu,silver,2024-08-09,203,2,517.66,3,2,2,7,Potential
2888.0,Tallinn,silver,2024-09-13,168,3,260.47,3,3,1,7,Potential
2889.0,Pärnu,silver,2026-06-09,-466,71,24172.58,5,5,5,15,VIP Champions
2890.0,Tallinn,gold,2024-10-14,137,2,382.02000000000004,3,2,2,7,Potential
2891.0,Tartu,,2024-04-06,328,4,539.24,1,4,2,7,Potential
2892.0,Paide,silver,2024-08-28,184,2,238.35000000000002,3,2,1,6,At Risk
2893.0,Tartu,,2024-08-26,186,3,1168.29,3,3,4,10,Loyal
2894.0,Tallinn,,2023-09-26,521,1,1106.01,1,1,4,6,At Risk
2895.0,Tallinn,,2024-04-13,321,2,392.32000000000005,2,2,2,6,At Risk
2897.0,Jõhvi,bronze,2025-01-04,55,1,42.64,5,1,1,7,Potential
2898.0,Tartu,silver,2024-05-12,292,2,852.45,2,2,3,7,Potential
2899.0,Tartu,,2025-02-21,7,5,1618.1000000000001,5,5,5,15,VIP Champions
2900.0,Haapsalu,silver,2025-02-07,21,1,261.46,5,1,1,7,Potential
2901.0,Tallinn,silver,2024-06-13,260,6,1191.3799999999999,2,5,4,11,Loyal
2902.0,Tallinn,silver,2024-09-29,152,1,605.72,3,1,2,6,At Risk
2905.0,Tartu,silver,2024-08-13,199,4,748.68,3,4,3,10,Loyal
2906.0,Tartu,silver,2025-02-22,6,4,815.77,5,4,3,12,Loyal
2907.0,Narva,,2024-09-23,158,1,279.43,3,1,1,5,At Risk
2908.0,Pärnu,silver,2025-02-22,6,2,438.38,5,2,2,9,Potential
2909.0,Rakvere,,2025-02-08,20,4,1355.17,5,4,4,13,VIP Champions
2910.0,Tallinn,gold,2024-10-27,124,4,1179.22,3,4,4,11,Loyal
2911.0,Tallinn,,2024-10-30,121,5,1680.19,3,5,5,13,VIP Champions
2912.0,Tartu,,2023-10-02,515,2,484.12,1,2,2,5,At Risk
2913.0,Tallinn,,2025-01-22,37,11,3655.6,5,5,5,15,VIP Champions
2914.0,Tallinn,,2025-02-11,17,3,1141.25,5,3,4,12,Loyal
2915.0,Tallinn,,2024-10-25,126,3,1001.56,3,3,4,10,Loyal
2916.0,Tallinn,bronze,2023-03-24,707,1,221.42,1,1,1,3,Lost
2917.0,Tallinn,bronze,2025-02-10,18,4,1507.59,5,4,5,14,VIP Champions
2920.0,Tartu,,2024-07-27,216,1,130.02,2,1,1,4,At Risk
2922.0,Haapsalu,,2024-03-02,363,1,884.76,1,1,3,5,At Risk
2924.0,Tallinn,,2024-06-24,249,4,1070.68,2,4,4,10,Loyal
2926.0,Viljandi,,2024-07-21,222,3,530.4000000000001,2,3,2,7,Potential
2927.0,Tallinn,silver,2024-08-28,184,3,478.03,3,3,2,8,Potential
2928.0,Kuressaare,,2024-07-20,223,3,1074.57,2,3,4,9,Potential
2929.0,Tallinn,gold,2025-02-07,21,3,324.40000000000003,5,3,1,9,Potential
2930.0,Tallinn,,2023-08-30,548,2,403.77,1,2,2,5,At Risk
2931.0,Tartu,bronze,2024-11-20,100,5,1432.55,4,5,5,14,VIP Champions
2932.0,Tallinn,bronze,2024-12-18,72,4,1613.45,4,4,5,13,VIP Champions
2933.0,Narva,gold,2025-01-14,45,4,331.07,5,4,1,10,Loyal
2935.0,Narva,gold,2024-08-21,191,1,665.1,3,1,3,7,Potential
2936.0,Tallinn,silver,2024-06-24,249,1,560.31,2,1,2,5,At Risk
2937.0,Tallinn,,2023-10-08,509,3,1045.73,1,3,4,8,Potential
2938.0,Rakvere,bronze,2024-04-30,304,4,887.6,2,4,3,9,Potential
2939.0,Kuressaare,silver,2024-10-01,150,2,985.14,3,2,4,9,Potential
2940.0,Pärnu,bronze,2024-11-19,101,2,205.14,4,2,1,7,Potential
2941.0,Pärnu,,2024-10-27,124,7,1834.43,3,5,5,13,VIP Champions
2942.0,Haapsalu,,2024-09-07,174,5,1013.22,3,5,4,12,Loyal
2943.0,Jõhvi,gold,2024-10-01,150,4,782.71,3,4,3,10,Loyal
2944.0,Pärnu,,2025-01-05,54,2,989.18,5,2,4,11,Loyal
2946.0,Võru,,2025-02-12,16,5,1366.3500000000001,5,5,4,14,VIP Champions
2948.0,Narva,gold,2024-04-30,304,3,570.93,2,3,2,7,Potential
2949.0,Tartu,,2024-12-11,79,7,2421.0499999999997,4,5,5,14,VIP Champions
2950.0,Tallinn,,2024-02-12,382,1,410.0,1,1,2,4,At Risk
2951.0,Rakvere,,2025-01-22,37,4,1474.67,5,4,5,14,VIP Champions
2952.0,Valga,silver,2024-09-20,161,7,2632.69,3,5,5,13,VIP Champions
2954.0,Tallinn,,2025-01-30,29,4,2431.92,5,4,5,14,VIP Champions
2955.0,Tallinn,,2025-01-24,35,13,5417.71,5,5,5,15,VIP Champions
2956.0,Tallinn,bronze,2025-02-23,5,5,2317.91,5,5,5,15,VIP Champions
2957.0,Tallinn,,2024-02-18,376,3,973.53,1,3,4,8,Potential
2960.0,Pärnu,silver,2024-06-07,266,2,248.67000000000002,2,2,1,5,At Risk
2961.0,Tallinn,,2025-02-24,4,6,4419.27,5,5,5,15,VIP Champions
2962.0,Narva,,2024-06-18,255,1,158.94,2,1,1,4,At Risk
2963.0,Kuressaare,silver,2025-02-13,15,5,737.71,5,5,3,13,VIP Champions
2964.0,Tallinn,gold,2024-12-01,89,1,388.92,4,1,2,7,Potential
2966.0,Tallinn,silver,2024-12-07,83,3,474.64,4,3,2,9,Potential
2968.0,Rakvere,silver,2024-07-24,219,3,859.1200000000001,2,3,3,8,Potential
2969.0,Tartu,silver,2023-07-26,583,2,1495.79,1,2,5,8,Potential
2971.0,Viljandi,silver,2024-07-13,230,3,683.38,2,3,3,8,Potential
2972.0,Tartu,,2023-12-23,433,5,737.1800000000001,1,5,3,9,Potential
2973.0,Valga,bronze,2023-12-25,431,4,1096.84,1,4,4,9,Potential
2974.0,Tallinn,,2024-05-08,296,1,272.6,2,1,1,4,At Risk
2975.0,Haapsalu,,2024-02-14,380,2,630.5699999999999,1,2,2,5,At Risk
2976.0,Viljandi,,2024-01-28,397,3,1458.65,1,3,5,9,Potential
2977.0,Tallinn,,2024-10-20,131,4,2348.3599999999997,3,4,5,12,Loyal
2978.0,Rakvere,gold,2024-06-23,250,5,2306.84,2,5,5,12,Loyal
2979.0,Valga,bronze,2024-10-24,127,3,929.3100000000001,3,3,3,9,Potential
2980.0,Tallinn,,2025-02-11,17,6,1640.12,5,5,5,15,VIP Champions
2981.0,Tallinn,silver,2024-10-04,147,2,157.42000000000002,3,2,1,6,At Risk
2983.0,Tallinn,,2023-06-19,620,3,556.95,1,3,2,6,At Risk
2984.0,Tallinn,,2025-02-17,11,5,853.25,5,5,3,13,VIP Champions
2986.0,Tallinn,gold,2023-10-08,509,2,1030.51,1,2,4,7,Potential
2987.0,Valga,bronze,2025-02-17,11,4,792.25,5,4,3,12,Loyal
2988.0,Tartu,silver,2024-01-07,418,1,360.28,1,1,2,4,At Risk
2989.0,Pärnu,,2024-06-12,261,5,2035.4599999999998,2,5,5,12,Loyal
2990.0,Tallinn,,2023-11-30,456,2,473.52,1,2,2,5,At Risk
2991.0,Valga,silver,2024-08-01,211,2,1165.86,2,2,4,8,Potential
2993.0,Tartu,silver,2024-12-14,76,1,329.99,4,1,1,6,At Risk
2994.0,Tallinn,bronze,2024-11-26,94,2,1026.64,4,2,4,10,Loyal
2995.0,Tallinn,,2024-12-15,75,2,626.36,4,2,2,8,Potential
2996.0,Tallinn,gold,2024-11-03,117,4,848.0600000000001,4,4,3,11,Loyal
2997.0,Tallinn,gold,2026-01-01,-307,77,23667.93,5,5,5,15,VIP Champions
2999.0,Pärnu,,2024-12-01,89,3,896.82,4,3,3,10,Loyal
3000.0,Tallinn,,2024-10-02,149,3,748.95,3,3,3,9,Potential
3001.0,Tallinn,bronze,2025-02-21,7,4,2657.02,5,4,5,14,VIP Champions
3002.0,Pärnu,,2023-08-21,557,1,659.49,1,1,3,5,At Risk
3003.0,Tallinn,silver,2024-12-03,87,5,1210.3600000000001,4,5,4,13,VIP Champions
3004.0,Tartu,,2024-09-23,158,1,583.44,3,1,2,6,At Risk
3006.0,Tartu,,2024-05-20,284,1,331.59,2,1,1,4,At Risk
3007.0,Tallinn,silver,2024-04-12,322,1,47.36,2,1,1,4,At Risk
3008.0,Tartu,,2023-02-16,743,1,1053.99,1,1,4,6,At Risk
3009.0,Tallinn,silver,2024-08-07,205,3,894.12,2,3,3,8,Potential
3010.0,Tallinn,gold,2024-12-20,70,5,1860.23,4,5,5,14,VIP Champions
3011.0,Pärnu,gold,2024-08-03,209,4,698.89,2,4,3,9,Potential
3012.0,Haapsalu,bronze,2024-12-15,75,4,901.24,4,4,3,11,Loyal
3014.0,Paide,,2025-02-25,3,3,1449.1399999999999,5,3,5,13,VIP Champions
3015.0,Tallinn,gold,2024-05-05,299,3,1298.75,2,3,4,9,Potential
3017.0,Pärnu,,2024-04-15,319,1,291.72,2,1,1,4,At Risk
3018.0,Kuressaare,,2024-05-16,288,3,1289.71,2,3,4,9,Potential
3019.0,Tartu,,2024-08-06,206,4,1756.05,2,4,5,11,Loyal
3020.0,Tartu,,2025-02-10,18,3,944.1999999999999,5,3,3,11,Loyal
3021.0,Paide,,2024-08-14,198,1,147.58,3,1,1,5,At Risk
3022.0,Tallinn,,2024-07-01,242,2,951.1500000000001,2,2,3,7,Potential
3023.0,Haapsalu,,2024-04-12,322,3,729.79,2,3,3,8,Potential
3024.0,Pärnu,gold,2024-08-14,198,1,1482.9,3,1,5,9,Potential
3025.0,Pärnu,,2025-02-10,18,5,1696.74,5,5,5,15,VIP Champions
3026.0,Valga,,2024-08-28,184,4,972.7500000000001,3,4,4,11,Loyal
3027.0,Paide,,2024-12-06,84,1,420.72,4,1,2,7,Potential
3028.0,Tallinn,,2024-06-17,256,2,122.81,2,2,1,5,At Risk
3030.0,Tallinn,,2024-11-02,118,2,1153.6499999999999,4,2,4,10,Loyal
3032.0,Kuressaare,,2023-03-09,722,1,205.89,1,1,1,3,Lost
3033.0,Tartu,silver,2024-10-26,125,5,1177.32,3,5,4,12,Loyal
3034.0,Tallinn,,2024-10-24,127,5,1779.09,3,5,5,13,VIP Champions
3035.0,Haapsalu,,2025-02-26,2,6,3185.2,5,5,5,15,VIP Champions
3036.0,Valga,gold,2025-02-13,15,3,471.63,5,3,2,10,Loyal
3038.0,Tartu,,2024-08-12,200,4,437.58,3,4,2,9,Potential
3039.0,Viljandi,gold,2025-02-12,16,1,77.78,5,1,1,7,Potential
3041.0,Tartu,,2024-06-18,255,7,1750.51,2,5,5,12,Loyal
3043.0,Pärnu,gold,2024-12-22,68,3,661.73,4,3,3,10,Loyal
3044.0,Tallinn,,2024-05-04,300,5,1564.31,2,5,5,12,Loyal
3045.0,Valga,silver,2025-12-04,-279,4,910.96,5,4,3,12,Loyal
3046.0,Rakvere,gold,2024-12-19,71,6,2380.65,4,5,5,14,VIP Champions
3047.0,Tartu,,2024-08-25,187,3,1122.68,3,3,4,10,Loyal
3048.0,Pärnu,,2024-11-12,108,6,2558.87,4,5,5,14,VIP Champions
3049.0,Tallinn,gold,2024-04-26,308,2,852.1700000000001,2,2,3,7,Potential
3050.0,Tallinn,bronze,2025-01-10,49,4,975.28,5,4,4,13,VIP Champions
3051.0,Tallinn,silver,2024-12-13,77,1,47.38,4,1,1,6,At Risk
3052.0,Tallinn,gold,2025-02-02,26,2,366.04999999999995,5,2,2,9,Potential
3053.0,Tartu,,2024-08-04,208,4,749.6800000000001,2,4,3,9,Potential
3055.0,Tartu,silver,2025-01-22,37,3,817.76,5,3,3,11,Loyal
3056.0,Tallinn,silver,2024-10-21,130,1,536.3,3,1,2,6,At Risk
3057.0,Pärnu,silver,2024-10-02,149,7,2860.92,3,5,5,13,VIP Champions
3058.0,Tallinn,,2024-03-25,340,3,1758.18,1,3,5,9,Potential
3059.0,Tallinn,,2025-02-23,5,1,51.58,5,1,1,7,Potential
3061.0,Rakvere,bronze,2025-01-30,29,2,369.31000000000006,5,2,2,9,Potential
3062.0,Tartu,,2024-10-28,123,5,1181.5900000000001,3,5,4,12,Loyal
3063.0,Paide,,2024-12-26,64,3,896.46,4,3,3,10,Loyal
3064.0,Tartu,silver,2024-12-31,59,3,411.44,5,3,2,10,Loyal
3065.0,Haapsalu,bronze,2024-12-23,67,2,562.43,4,2,2,8,Potential
3066.0,Tallinn,bronze,2025-02-06,22,2,1336.1,5,2,4,11,Loyal
3067.0,Tartu,gold,2024-10-31,120,3,821.5899999999999,3,3,3,9,Potential
3068.0,Kuressaare,silver,2024-11-16,104,4,718.13,4,4,3,11,Loyal
3069.0,Tallinn,bronze,2025-01-27,32,5,1339.74,5,5,4,14,VIP Champions
3070.0,Tallinn,silver,2025-02-01,27,4,807.98,5,4,3,12,Loyal
3071.0,Pärnu,silver,2025-02-22,6,3,1443.91,5,3,5,13,VIP Champions
3072.0,Tallinn,,2024-03-06,359,3,1864.32,1,3,5,9,Potential
3073.0,Tallinn,bronze,2024-10-18,133,2,508.98,3,2,2,7,Potential
3074.0,Tartu,,2024-12-10,80,4,1813.5700000000002,4,4,5,13,VIP Champions
3075.0,Tallinn,bronze,2025-02-17,11,1,145.16,5,1,1,7,Potential
3076.0,Narva,bronze,2024-12-27,63,5,1837.7999999999997,4,5,5,14,VIP Champions
3077.0,Narva,bronze,2025-01-06,53,5,1516.87,5,5,5,15,VIP Champions
3079.0,Tallinn,bronze,2024-11-13,107,1,200.77,4,1,1,6,At Risk
3080.0,Valga,bronze,2024-01-29,396,3,799.3499999999999,1,3,3,7,Potential
3081.0,Tallinn,gold,2024-08-10,202,6,910.91,3,5,3,11,Loyal
3082.0,Tartu,silver,2024-07-17,226,3,1497.6399999999999,2,3,5,10,Loyal
3083.0,Tallinn,,2024-09-02,179,3,728.9,3,3,3,9,Potential
3084.0,Haapsalu,,2024-07-28,215,2,922.02,2,2,3,7,Potential
3085.0,Tallinn,,2023-12-16,440,5,1178.58,1,5,4,10,Loyal
3089.0,Tallinn,gold,2024-05-30,274,1,160.21,2,1,1,4,At Risk
3090.0,Tallinn,,2024-08-12,200,2,332.69,3,2,1,6,At Risk
3091.0,Jõhvi,gold,2025-02-18,10,1,209.7,5,1,1,7,Potential
3093.0,Narva,,2023-05-13,657,1,153.62,1,1,1,3,Lost
3094.0,Tallinn,,2023-12-16,440,2,844.0799999999999,1,2,3,6,At Risk
3095.0,Tartu,,2024-12-23,67,2,534.54,4,2,2,8,Potential
3096.0,Valga,gold,2024-10-29,122,5,1557.57,3,5,5,13,VIP Champions
3098.0,Jõhvi,gold,2024-12-30,60,2,889.5600000000001,4,2,3,9,Potential
3099.0,Tartu,silver,2024-03-08,357,4,829.18,1,4,3,8,Potential
3100.0,Tallinn,,2023-10-15,502,2,364.24,1,2,2,5,At Risk
3101.0,Kuressaare,,2024-12-21,69,1,332.54,4,1,1,6,At Risk
3103.0,Tartu,,2024-08-17,195,7,1606.22,3,5,5,13,VIP Champions
3106.0,Tallinn,silver,2024-04-11,323,3,680.26,2,3,3,8,Potential
3107.0,Jõhvi,,2024-05-13,291,3,1468.1799999999998,2,3,5,10,Loyal
3108.0,Tartu,gold,2024-09-26,155,5,878.8199999999999,3,5,3,11,Loyal
3109.0,Tallinn,gold,2024-08-31,181,3,699.16,3,3,3,9,Potential
3110.0,Tallinn,bronze,2024-04-29,305,4,677.78,2,4,3,9,Potential
3111.0,Viljandi,silver,2024-10-03,148,4,1033.76,3,4,4,11,Loyal
3112.0,Tallinn,gold,2024-12-01,89,6,1905.14,4,5,5,14,VIP Champions
3113.0,Kuressaare,,2024-08-03,209,2,664.51,2,2,3,7,Potential
3114.0,Narva,,2024-01-26,399,3,879.0799999999999,1,3,3,7,Potential
3115.0,Tartu,silver,2024-08-28,184,2,894.25,3,2,3,8,Potential
3116.0,Tallinn,bronze,2024-07-02,241,1,756.99,2,1,3,6,At Risk
3118.0,Narva,silver,2024-12-21,69,6,1947.42,4,5,5,14,VIP Champions
3119.0,Viljandi,,2024-08-15,197,7,2317.38,3,5,5,13,VIP Champions
3120.0,Pärnu,,2025-02-14,14,1,116.1,5,1,1,7,Potential
3121.0,Pärnu,silver,2023-05-29,641,1,210.18,1,1,1,3,Lost
3122.0,Tallinn,bronze,2024-04-18,316,2,963.02,2,2,4,8,Potential
3123.0,Võru,bronze,2024-08-20,192,4,577.3900000000001,3,4,2,9,Potential
3125.0,Tallinn,bronze,2025-01-06,53,6,1053.59,5,5,4,14,VIP Champions
3126.0,Tallinn,,2024-12-02,88,2,381.57,4,2,2,8,Potential
3127.0,Tallinn,bronze,2024-06-15,258,5,1939.28,2,5,5,12,Loyal
3128.0,Pärnu,,2025-02-07,21,7,1599.6000000000001,5,5,5,15,VIP Champions
3129.0,Narva,,2024-09-07,174,1,101.26,3,1,1,5,At Risk
3130.0,Tartu,bronze,2025-12-12,-287,6,715.35,5,5,3,13,VIP Champions
3131.0,Tartu,,2024-12-22,68,3,679.95,4,3,3,10,Loyal
3132.0,Narva,,2024-11-05,115,4,1126.1599999999999,4,4,4,12,Loyal
3133.0,Tallinn,silver,2024-01-08,417,6,1212.02,1,5,4,10,Loyal
3134.0,Tallinn,,2024-11-25,95,4,696.94,4,4,3,11,Loyal
3135.0,Narva,bronze,2024-01-30,395,2,426.44,1,2,2,5,At Risk
3136.0,Pärnu,,2024-03-20,345,5,1938.3200000000002,1,5,5,11,Loyal
3137.0,Tallinn,,2024-11-30,90,2,888.49,4,2,3,9,Potential
3138.0,Pärnu,silver,2024-10-07,144,4,675.25,3,4,3,10,Loyal
3139.0,Viljandi,silver,2024-10-22,129,1,138.9,3,1,1,5,At Risk
3140.0,Tallinn,gold,2023-09-22,525,2,337.79,1,2,1,4,At Risk
3142.0,Haapsalu,silver,2023-07-16,593,1,276.26,1,1,1,3,Lost
3143.0,Pärnu,gold,2025-01-16,43,2,184.81,5,2,1,8,Potential
3144.0,Tartu,bronze,2025-01-31,28,2,532.12,5,2,2,9,Potential
3145.0,Jõhvi,silver,2023-04-07,693,1,737.94,1,1,3,5,At Risk
3146.0,Tallinn,,2024-11-03,117,5,1485.01,4,5,5,14,VIP Champions
3147.0,Tartu,silver,2023-11-10,476,2,354.71000000000004,1,2,2,5,At Risk
3150.0,Viljandi,gold,2025-01-07,52,2,967.83,5,2,4,11,Loyal
3151.0,Rakvere,,2025-02-22,6,3,1082.3000000000002,5,3,4,12,Loyal
3152.0,Tartu,bronze,2023-12-20,436,3,967.29,1,3,4,8,Potential
3153.0,Viljandi,silver,2025-02-10,18,3,698.22,5,3,3,11,Loyal
3154.0,Kuressaare,,2024-12-02,88,5,994.21,4,5,4,13,VIP Champions
3156.0,Tartu,,2024-09-17,164,1,377.82,3,1,2,6,At Risk
3158.0,Tallinn,bronze,2024-11-21,99,2,481.90999999999997,4,2,2,8,Potential
3159.0,Tallinn,gold,2025-01-10,49,5,578.7,5,5,2,12,Loyal
3160.0,Tartu,,2024-06-16,257,4,1472.5900000000001,2,4,5,11,Loyal
3161.0,Pärnu,silver,2024-06-14,259,2,410.38,2,2,2,6,At Risk
3163.0,Tallinn,,2025-02-08,20,5,1752.62,5,5,5,15,VIP Champions
3164.0,Rakvere,,2024-06-14,259,4,1437.18,2,4,5,11,Loyal
3165.0,Tallinn,gold,2024-11-27,93,6,2108.35,4,5,5,14,VIP Champions
3166.0,Narva,,2024-08-22,190,6,2859.4500000000003,3,5,5,13,VIP Champions
3167.0,Tallinn,bronze,2025-02-17,11,2,297.86,5,2,1,8,Potential
3168.0,Pärnu,bronze,2024-10-12,139,1,70.01,3,1,1,5,At Risk
3169.0,Tartu,bronze,2024-12-10,80,1,231.13,4,1,1,6,At Risk
3170.0,Tallinn,,2023-11-03,483,2,366.60999999999996,1,2,2,5,At Risk
3171.0,Rakvere,silver,2024-11-14,106,2,571.41,4,2,2,8,Potential
3172.0,Tallinn,bronze,2024-08-31,181,3,908.8499999999999,3,3,3,9,Potential
3173.0,Tartu,,2024-08-13,199,1,190.86,3,1,1,5,At Risk
3174.0,Tartu,bronze,2024-07-19,224,1,138.13,2,1,1,4,At Risk
3177.0,Tallinn,silver,2024-07-18,225,4,1028.18,2,4,4,10,Loyal
